zipcode;lat;long;month;price;floors;bedrooms;bathrooms;sqft_lot;sqft_living;basement;sqft_basement;sqft_above;yr_built;renovated;yr_renovated;condition;view;waterfront;grade
98117;47.682;-122.365;2015-04;499922;1.0;Three;Two;3000;1460;True;520.0;940;1990;False;;4;0;False;7
98117;47.6821;-122.392;2014-05;717000;1.0;Three;Two;3880;1310;True;220.0;1090;1956;False;;3;0;False;7
98117;47.6821;-122.388;2015-04;655000;1.0;One;One;5422;1660;True;830.0;830;1908;False;;4;0;False;7
98117;47.6821;-122.38;2014-06;335000;1.0;One;One;5100;720;False;;720;1907;False;;3;0;False;6
98117;47.6821;-122.378;2015-01;300000;2.0;Three;Two;2550;1260;False;;1260;1987;False;;3;0;False;7
98117;47.6822;-122.4;2014-11;875000;2.0;Four;Two;4876;2380;True;140.0;2240;1948;False;;4;0;False;9
98117;47.6822;-122.399;2014-08;535000;1.0;Three;Two;3561;1380;True;520.0;860;1925;False;;4;0;False;7
98117;47.6823;-122.388;2014-10;390000;1.0;Two;One;5160;860;False;;860;1909;False;;4;0;False;7
98117;47.6823;-122.371;2014-06;566000;1.0;Four;Two;5000;2440;True;1100.0;1340;1954;False;;3;0;False;8
98117;47.6823;-122.368;2014-06;687500;1.5;Four;Two;5000;2330;True;820.0;1510;1929;False;;4;0;False;7
98117;47.6823;-122.365;2014-06;499000;1.0;Two;One;3000;1220;True;300.0;920;1926;False;;3;0;False;7
98117;47.6824;-122.389;2014-08;533000;1.5;Four;One;4750;1550;False;;1550;1919;False;;3;0;False;7
98117;47.6824;-122.38;2015-02;395000;1.0;Two;One;5100;980;False;;980;1907;False;;4;0;False;6
98117;47.6825;-122.391;2014-06;450000;1.0;Three;Two;4080;1180;True;420.0;760;1928;False;;4;0;False;6
98117;47.6825;-122.379;2014-09;591500;1.5;Four;Three;4080;1690;True;550.0;1140;1912;False;;4;0;False;7
98117;47.6826;-122.394;2015-03;460000;1.0;Two;Two;5000;1080;False;;1080;1923;False;;5;0;False;6
98117;47.6826;-122.394;2014-05;919204;2.0;Four;Four;5000;3760;True;900.0;2860;2014;False;;3;0;False;9
98117;47.6826;-122.378;2015-05;658600;1.5;Four;Two;4690;1400;False;;1400;1945;False;;4;0;False;7
98117;47.6827;-122.376;2014-12;580000;1.5;Five or more;Three;5000;2720;True;1190.0;1530;1939;False;;4;0;False;7
98117;47.6827;-122.362;2015-01;625000;1.0;Three;Two;4500;1780;True;860.0;920;1922;False;;4;0;False;7
98117;47.6828;-122.395;2014-06;465000;1.0;Three;One;4500;910;False;;910;1948;False;;3;0;False;7
98117;47.6828;-122.393;2014-06;615000;1.0;Two;One;5000;1270;True;180.0;1090;1949;False;;3;0;False;8
98117;47.6828;-122.388;2014-05;525000;2.0;Five or more;Three;4591;2450;False;;2450;1994;False;;3;0;False;7
98117;47.6829;-122.4;2014-06;815000;1.0;Four;Three;4743;2620;True;1310.0;1310;1949;False;;4;2;False;8
98117;47.6829;-122.393;2014-12;425000;1.0;Two;One;4040;1040;True;100.0;940;1928;False;;3;0;False;7
98117;47.6829;-122.378;2014-05;560000;1.5;Four;One;4690;1660;True;400.0;1260;1945;False;;3;0;False;7
98117;47.6829;-122.375;2014-10;330600;1.0;One;One;1799;580;False;;580;1908;True;2005.0;3;0;False;7
98117;47.683;-122.374;2014-08;450000;1.0;Two;One;5000;910;False;;910;1914;False;;4;0;False;6
98117;47.6831;-122.381;2014-05;524950;1.0;Three;Two;3825;1890;True;600.0;1290;1974;False;;3;0;False;7
98117;47.6831;-122.379;2015-03;580000;1.0;Three;Two;5100;1970;True;840.0;1130;1908;True;1965.0;3;0;False;7
98117;47.6831;-122.373;2015-05;501000;1.0;Two;Two;2500;1300;True;530.0;770;1926;False;;4;0;False;7
98117;47.6833;-122.4;2014-05;790000;1.0;Three;Three;4750;2600;True;900.0;1700;1951;False;;4;0;False;9
98117;47.6833;-122.398;2014-09;590000;1.0;Two;One;6450;1530;False;;1530;1920;False;;4;0;False;7
98117;47.6833;-122.395;2014-11;425000;1.0;Two;One;5024;790;False;;790;1941;False;;4;0;False;7
98117;47.6834;-122.366;2015-03;413252;1.0;Three;One;3960;1110;False;;1110;1951;False;;3;0;False;7
98117;47.6835;-122.392;2015-05;585000;1.5;Three;Two;3880;1810;True;500.0;1310;1929;False;;4;0;False;8
98117;47.6835;-122.387;2014-09;375000;3.0;Three;Three;1064;1330;False;;1330;2004;False;;3;0;False;8
98117;47.6835;-122.362;2014-10;685000;1.5;Four;Three;5150;1660;True;380.0;1280;1928;False;;5;0;False;7
98117;47.6836;-122.397;2015-04;455000;1.0;Two;Two;6750;1090;True;140.0;950;1942;False;;3;0;False;7
98117;47.6836;-122.387;2014-07;375000;3.0;Three;Three;816;1330;False;;1330;2004;False;;3;0;False;8
98117;47.6837;-122.391;2014-08;466950;1.0;Three;One;3880;1360;True;300.0;1060;1963;False;;3;0;False;7
98117;47.6838;-122.4;2014-06;845000;1.5;Three;Two;4750;2540;True;700.0;1840;1930;False;;5;0;False;9
98117;47.6838;-122.386;2014-06;480000;1.0;Four;One;5500;2080;True;1040.0;1040;1941;False;;3;0;False;7
98117;47.6838;-122.362;2014-07;690000;1.5;Three;Three;5150;1300;False;;1300;1920;False;;4;0;False;7
98117;47.6839;-122.376;2015-04;575000;1.0;Two;Two;5418;1230;True;240.0;990;1949;False;;3;0;False;8
98117;47.6839;-122.361;2014-10;465000;1.5;Three;One;3774;1580;False;;1580;1900;False;;3;0;False;6
98117;47.684;-122.393;2014-10;400000;1.5;Three;One;4084;900;False;;900;1910;False;;3;0;False;7
98117;47.684;-122.388;2014-08;443600;3.0;Three;Three;1056;1430;False;;1430;2003;False;;3;0;False;8
98117;47.684;-122.386;2014-06;749000;1.5;Three;One;5000;1580;False;;1580;1926;False;;3;0;False;7
98117;47.684;-122.381;2015-04;557000;1.0;Two;Two;3840;1450;True;500.0;950;1947;False;;3;0;False;7
98117;47.684;-122.378;2014-07;445000;1.0;Two;One;3840;840;False;;840;1926;False;;4;0;False;7
98117;47.684;-122.376;2014-06;750000;1.5;Three;Two;5544;2610;True;930.0;1680;1934;False;;3;0;False;8
98117;47.6842;-122.393;2014-08;410000;1.0;Two;One;4080;1480;True;430.0;1050;1949;False;;3;0;False;7
98117;47.6842;-122.393;2015-05;778100;1.0;Two;One;4080;1480;True;430.0;1050;1949;False;;3;0;False;7
98117;47.6842;-122.387;2014-05;305000;3.0;Two;Two;905;1000;False;;1000;2006;False;;3;0;False;8
98117;47.6842;-122.365;2014-10;361500;1.0;Two;One;3860;840;False;;840;1909;False;;4;0;False;6
98117;47.6842;-122.363;2014-12;865000;2.0;;Three;5150;3500;True;1070.0;2430;1909;False;;5;0;False;8
98117;47.6842;-122.359;2014-08;480000;1.0;Two;Two;4635;1170;True;480.0;690;1924;False;;4;0;False;6
98117;47.6844;-122.392;2015-03;545000;1.0;Two;Two;3880;1430;False;;1430;1949;False;;4;0;False;7
98117;47.6844;-122.387;2014-10;329900;3.0;Two;Three;1021;980;False;;980;2008;False;;3;0;False;8
98117;47.6844;-122.387;2014-11;334900;3.0;Two;Three;1013;980;False;;980;2008;False;;3;0;False;8
98117;47.6844;-122.387;2015-01;352500;3.0;Two;Three;1010;980;False;;980;2008;False;;3;0;False;8
98117;47.6844;-122.387;2014-10;329000;3.0;Two;Three;1020;980;False;;980;2008;False;;3;0;False;8
98117;47.6845;-122.375;2015-04;672000;1.5;Three;Two;4445;1130;False;;1130;1930;False;;4;0;False;8
98117;47.6845;-122.359;2015-04;1280000;2.0;Four;Three;4120;3080;True;700.0;2380;2014;False;;3;0;False;9
98117;47.6846;-122.392;2014-07;667000;1.0;Three;Two;3880;1770;True;470.0;1300;1963;False;;3;0;False;8
98117;47.6846;-122.386;2015-03;690000;1.5;Three;One;4000;1090;False;;1090;1945;False;;4;0;False;7
98117;47.6846;-122.372;2014-08;656000;1.5;Four;Two;4300;1440;True;150.0;1290;1929;False;;4;0;False;8
98117;47.6846;-122.366;2014-11;290000;1.0;One;One;5700;550;False;;550;1916;False;;2;0;False;6
98117;47.6846;-122.361;2014-06;657000;1.5;Four;Three;3375;2180;True;760.0;1420;1926;False;;4;0;False;7
98117;47.6847;-122.387;2014-09;525000;1.0;Two;One;4000;880;False;;880;1940;False;;3;0;False;7
98117;47.6847;-122.381;2014-06;466500;1.0;Three;One;3840;1430;True;480.0;950;1945;False;;3;0;False;7
98117;47.6847;-122.372;2014-08;600000;1.5;Three;One;4300;1440;False;;1440;1929;False;;3;0;False;8
98117;47.6847;-122.37;2015-03;724950;1.0;Four;Two;4340;1960;True;980.0;980;1912;False;;5;0;False;8
98117;47.6847;-122.368;2015-01;703300;1.5;Three;Two;3525;1980;True;390.0;1590;1932;False;;4;0;False;8
98117;47.6848;-122.398;2014-05;620000;2.0;Five or more;Three;3832;2540;True;780.0;1760;1929;False;;5;0;False;8
98117;47.6848;-122.392;2015-03;475000;1.0;Three;One;4268;1270;False;;1270;1921;False;;3;0;False;7
98117;47.6848;-122.391;2014-10;480000;1.0;Three;Two;2552;1680;True;840.0;840;1952;False;;4;0;False;7
98117;47.6848;-122.389;2014-09;470000;1.5;Five or more;Two;4268;2180;True;840.0;1340;1924;False;;4;0;False;7
98117;47.6848;-122.386;2014-07;427550;1.0;Two;One;4000;880;False;;880;1940;False;;3;0;False;7
98117;47.6849;-122.376;2015-04;735000;1.5;Four;Two;4250;2410;True;950.0;1460;1929;False;;5;0;False;7
98117;47.6849;-122.374;2014-06;280000;1.0;One;One;1950;690;False;;690;1928;False;;3;0;False;6
98117;47.6849;-122.367;2014-07;469000;1.5;Three;Two;2400;1680;True;510.0;1170;1929;False;;3;0;False;7
98117;47.6849;-122.363;2014-11;545000;1.5;Four;Two;3708;1370;False;;1370;1926;False;;3;0;False;7
98117;47.685;-122.363;2015-03;520000;1.5;Two;One;3708;1250;False;;1250;1926;False;;3;0;False;7
98117;47.685;-122.363;2014-11;610000;1.5;Four;One;3708;1390;False;;1390;1926;False;;4;0;False;7
98117;47.685;-122.36;2014-10;579500;1.0;Three;Two;4120;1250;True;270.0;980;1925;False;;4;0;False;7
98117;47.685;-122.359;2014-09;570000;2.0;Three;Two;3090;1270;False;;1270;1911;False;;5;0;False;7
98117;47.6851;-122.395;2014-09;1220000;2.5;Four;Two;8125;3090;False;;3090;1918;False;;5;0;False;8
98117;47.6852;-122.4;2014-09;1057000;2.5;Four;Three;5000;4510;True;1240.0;3270;1941;True;2000.0;3;2;False;8
98117;47.6852;-122.378;2014-05;481450;1.0;Three;Two;4800;1410;False;;1410;1940;False;;3;0;False;7
98117;47.6853;-122.366;2015-01;455000;1.0;Two;One;5150;1070;True;200.0;870;1908;False;;4;0;False;6
98117;47.6853;-122.362;2015-04;565000;1.5;Five or more;Two;3430;1940;True;720.0;1220;1926;False;;4;0;False;6
98117;47.6853;-122.359;2014-06;530100;1.5;Three;One;3399;1540;True;340.0;1200;1926;False;;3;0;False;7
98117;47.6854;-122.373;2014-05;585000;1.5;Three;Two;4572;1670;False;;1670;1931;False;;3;0;False;8
98117;47.6855;-122.391;2014-11;481000;1.0;Two;One;3880;1620;True;700.0;920;1924;False;;4;0;False;7
98117;47.6856;-122.385;2014-11;400000;1.0;Three;One;4100;1130;True;140.0;990;1941;False;;3;0;False;7
98117;47.6857;-122.378;2015-03;532000;1.5;Three;One;4800;1110;False;;1110;1946;False;;3;0;False;7
98117;47.6857;-122.376;2015-01;799990;2.0;Four;Four;5808;2540;True;720.0;1820;1910;True;1986.0;5;0;False;8
98117;47.6858;-122.385;2014-07;607500;1.0;Three;Two;4700;1800;True;600.0;1200;1941;False;;3;0;False;7
98117;47.6859;-122.399;2014-05;546000;1.0;Three;Two;5000;2000;True;890.0;1110;1921;False;;4;0;False;7
98117;47.6859;-122.395;2014-08;555000;1.0;Two;Two;4750;1780;True;700.0;1080;1947;False;;4;0;False;7
98117;47.6859;-122.37;2014-05;595000;1.0;Three;Two;5000;1480;True;730.0;750;1928;False;;4;0;False;7
98117;47.686;-122.395;2015-02;610000;1.0;Three;One;5750;1800;True;760.0;1040;1947;False;;3;0;False;7
98117;47.686;-122.391;2014-06;700000;1.0;Three;Two;3880;2080;True;920.0;1160;1954;False;;5;0;False;7
98117;47.686;-122.384;2014-11;555000;1.0;Two;One;4600;1550;True;500.0;1050;1941;False;;4;0;False;7
98117;47.686;-122.382;2014-12;582000;1.0;Two;Two;4141;1210;True;300.0;910;1942;False;;4;0;False;7
98117;47.686;-122.374;2015-04;635000;1.5;Three;Two;6985;1480;True;280.0;1200;1926;False;;4;0;False;7
98117;47.6862;-122.395;2014-05;730001;1.0;Three;Two;4750;1840;True;830.0;1010;1951;False;;5;0;False;7
98117;47.6862;-122.392;2014-10;465000;1.0;Three;One;3880;910;True;130.0;780;1942;False;;3;0;False;7
98117;47.6862;-122.391;2014-06;420000;1.0;Two;One;3880;860;False;;860;1916;False;;4;0;False;6
98117;47.6862;-122.378;2014-08;485000;1.0;Two;One;3800;1130;False;;1130;1916;False;;4;0;False;7
98117;47.6863;-122.382;2015-02;549010;1.0;Two;Two;4141;1560;True;680.0;880;1942;False;;4;0;False;7
98117;47.6864;-122.365;2015-03;624000;1.0;Three;Two;5200;1510;True;650.0;860;1922;False;;4;0;False;7
98117;47.6865;-122.399;2014-05;490000;1.0;Two;One;5000;1160;False;;1160;1937;False;;4;0;False;8
98117;47.6865;-122.397;2014-06;285000;1.5;Three;One;4731;1210;False;;1210;1901;False;;3;0;False;7
98117;47.6865;-122.396;2014-10;696950;1.5;Four;Three;5376;2450;True;900.0;1550;1920;False;;4;0;False;7
98117;47.6865;-122.379;2014-09;340000;1.0;Three;Three;4800;1400;True;200.0;1200;1921;False;;3;0;False;7
98117;47.6865;-122.379;2015-03;537000;1.0;Three;Three;4800;1400;True;200.0;1200;1921;False;;3;0;False;7
98117;47.6865;-122.366;2015-02;545000;1.0;Four;Two;2350;1700;True;850.0;850;1926;True;2014.0;3;0;False;6
98117;47.6865;-122.363;2014-05;460000;2.0;Three;Four;1431;1600;True;360.0;1240;2006;False;;3;0;False;8
98117;47.6866;-122.372;2015-04;450500;1.0;Two;One;3698;1330;False;;1330;1952;False;;3;0;False;7
98117;47.6867;-122.378;2014-10;435000;1.0;Three;One;4219;1180;True;120.0;1060;1939;False;;3;0;False;7
98117;47.6867;-122.37;2015-04;580000;1.5;Three;Two;2600;1570;False;;1570;1931;False;;4;0;False;8
98117;47.6867;-122.369;2014-11;490000;2.0;Four;Two;4960;2020;True;310.0;1710;1938;False;;3;0;False;7
98117;47.6869;-122.392;2014-08;443725;1.0;Three;Two;3880;1250;True;500.0;750;1944;False;;4;0;False;7
98117;47.687;-122.391;2015-04;485000;1.0;Four;Two;3880;1260;True;400.0;860;1918;False;;5;0;False;7
98117;47.687;-122.389;2015-04;520000;1.0;Two;One;3880;950;False;;950;1919;False;;4;0;False;6
98117;47.687;-122.386;2014-07;430000;1.0;Three;Two;5000;1580;True;290.0;1290;1939;False;;3;0;False;8
98117;47.687;-122.386;2014-12;700000;1.0;Three;Two;5000;1580;True;290.0;1290;1939;False;;3;0;False;8
98117;47.687;-122.381;2014-11;415000;1.0;Two;One;4108;980;False;;980;1947;False;;3;0;False;7
98117;47.687;-122.378;2014-11;457000;1.5;Three;One;3348;1170;False;;1170;1924;False;;4;0;False;7
98117;47.6871;-122.391;2015-04;520000;1.5;Three;Two;3880;1280;False;;1280;1916;False;;5;0;False;7
98117;47.6871;-122.373;2014-10;460000;1.5;Two;Two;3760;1790;True;510.0;1280;1928;False;;4;0;False;8
98117;47.6873;-122.385;2014-08;578000;1.0;Three;One;4500;1500;True;380.0;1120;1938;False;;3;0;False;7
98117;47.6875;-122.393;2014-12;575000;1.0;Two;Two;4076;1840;True;700.0;1140;1957;False;;3;0;False;8
98117;47.6875;-122.392;2014-10;320000;1.0;Two;One;5820;1380;False;;1380;1918;True;1976.0;3;0;False;7
98117;47.6875;-122.387;2014-09;450000;1.0;Two;One;4365;1030;False;;1030;1942;False;;3;0;False;7
98117;47.6876;-122.395;2014-06;430000;1.0;Two;One;4802;990;False;;990;1947;False;;3;0;False;7
98117;47.6876;-122.384;2014-06;672500;1.5;Three;Two;5300;2400;True;1150.0;1250;1939;False;;4;0;False;7
98117;47.6876;-122.381;2015-02;554000;1.0;Three;Two;4046;1760;True;800.0;960;1931;False;;3;0;False;7
98117;47.6876;-122.38;2014-09;556000;1.5;Three;One;4005;1800;True;640.0;1160;1929;False;;4;0;False;7
98117;47.6876;-122.368;2015-03;771000;1.5;Four;Two;3760;2220;True;850.0;1370;1929;False;;4;0;False;7
98117;47.6876;-122.366;2015-04;470000;1.0;Two;Two;4220;1520;True;680.0;840;1910;False;;4;0;False;7
98117;47.6877;-122.395;2015-04;425000;1.0;Two;One;4455;620;False;;620;1927;False;;3;0;False;6
98117;47.6878;-122.38;2014-05;460000;1.5;Three;One;4005;1670;True;500.0;1170;1939;False;;4;0;False;7
98117;47.6878;-122.366;2014-12;422000;1.0;Two;Two;2609;1320;True;400.0;920;1938;False;;4;0;False;7
98117;47.6879;-122.392;2014-07;456500;1.5;Three;One;3880;1290;False;;1290;1919;False;;4;0;False;7
98117;47.6879;-122.385;2015-04;352000;1.0;Two;One;5000;940;False;;940;1937;False;;4;0;False;7
98117;47.688;-122.383;2014-08;597000;1.5;Four;Two;4000;2120;True;400.0;1720;1927;False;;4;0;False;7
98117;47.688;-122.379;2015-04;925000;2.0;Four;Three;4501;3350;True;710.0;2640;2002;False;;3;0;False;9
98117;47.6881;-122.367;2014-09;535000;1.0;Two;Two;5700;1940;True;970.0;970;1937;False;;3;0;False;7
98117;47.6882;-122.382;2014-06;669500;1.5;Four;Two;4046;2500;True;980.0;1520;1940;False;;4;0;False;7
98117;47.6882;-122.365;2014-08;459000;1.0;Four;Two;3840;1560;True;600.0;960;1924;False;;4;0;False;6
98117;47.6883;-122.395;2014-05;553000;1.0;Two;One;5000;900;False;;900;1944;False;;3;0;False;7
98117;47.6883;-122.384;2015-05;600000;1.0;Two;One;4500;1410;True;390.0;1020;1939;False;;3;0;False;7
98117;47.6884;-122.374;2014-06;545000;2.0;Two;One;2150;1240;False;;1240;2014;False;;3;0;False;8
98117;47.6885;-122.386;2014-11;825000;2.0;Four;Three;4000;2560;True;950.0;1610;1929;False;;5;0;False;8
98117;47.6885;-122.386;2014-08;571000;1.5;Four;One;4000;1350;False;;1350;1930;False;;3;0;False;8
98117;47.6885;-122.381;2015-04;763000;2.0;Four;Two;4388;1850;False;;1850;1941;False;;5;0;False;8
98117;47.6885;-122.38;2014-12;620000;1.5;Three;Two;4005;2040;True;300.0;1740;1930;False;;4;0;False;8
98117;47.6885;-122.376;2014-09;542000;1.5;Four;Three;3440;2020;True;540.0;1480;1928;False;;4;0;False;7
98117;47.6886;-122.388;2014-12;726500;2.0;Four;Three;3893;2180;False;;2180;1999;False;;3;0;False;8
98117;47.6886;-122.378;2015-04;310000;1.0;One;One;2885;520;False;;520;1947;False;;4;0;False;6
98117;47.6886;-122.375;2015-03;525000;1.0;Four;Two;3740;1540;True;770.0;770;1946;False;;4;0;False;7
98117;47.6886;-122.364;2015-04;870000;2.0;Four;Four;3100;2780;True;660.0;2120;2014;False;;3;0;False;8
98117;47.6886;-122.361;2014-09;532500;1.0;Three;Two;3360;1620;True;640.0;980;1927;False;;5;0;False;7
98117;47.6886;-122.361;2014-06;599000;1.0;Five or more;Three;4608;2820;True;1370.0;1450;1967;False;;3;0;False;7
98117;47.6886;-122.359;2015-04;715000;1.5;Four;Three;3840;1860;True;690.0;1170;1928;True;2014.0;3;0;False;7
98117;47.6887;-122.368;2015-03;543000;1.0;Two;One;4700;1070;False;;1070;1910;False;;5;0;False;7
98117;47.6889;-122.38;2014-07;549900;1.5;Three;Two;3031;1380;False;;1380;1929;False;;4;0;False;7
98117;47.6889;-122.375;2014-11;535000;1.5;Three;One;3000;1090;False;;1090;1929;False;;4;0;False;8
98117;47.6889;-122.362;2014-10;474000;1.0;Three;One;4560;1140;True;370.0;770;1944;False;;4;0;False;6
98117;47.689;-122.396;2014-06;989000;2.0;Five or more;Four;4000;3280;True;840.0;2440;2003;False;;3;0;False;9
98117;47.6891;-122.375;2014-08;634950;1.5;Three;Three;2650;2180;True;770.0;1410;1930;False;;5;0;False;8
98117;47.6892;-122.393;2015-04;435000;1.0;Two;One;2786;750;False;;750;1947;False;;5;0;False;7
98117;47.6892;-122.389;2015-03;677790;2.0;;Three;4213;2800;False;;2800;1998;False;;3;0;False;8
98117;47.6892;-122.386;2014-07;588000;2.0;Five or more;Three;4900;2190;True;700.0;1490;1940;False;;5;0;False;7
98117;47.6892;-122.378;2014-07;520000;1.5;Four;Two;4532;1240;False;;1240;1944;False;;4;0;False;7
98117;47.6892;-122.375;2015-01;515000;1.0;Three;Three;5280;1820;True;910.0;910;1949;False;;4;0;False;7
98117;47.6893;-122.388;2014-06;450000;1.0;Four;Two;4333;2160;True;900.0;1260;1942;False;;4;0;False;8
98117;47.6893;-122.365;2015-03;555000;1.5;Four;Two;4800;2320;True;150.0;2170;1918;False;;3;0;False;7
98117;47.6893;-122.359;2014-12;720168;2.0;Four;Two;3794;2120;True;700.0;1420;1926;False;;4;0;False;7
98117;47.6894;-122.391;2014-10;584000;2.0;Three;Three;3962;1790;False;;1790;1992;False;;3;0;False;8
98117;47.6894;-122.384;2015-05;709000;1.0;Four;Two;4600;2170;True;900.0;1270;1950;False;;3;0;False;7
98117;47.6895;-122.382;2015-03;422500;1.0;Two;One;4046;800;False;;800;1940;False;;3;0;False;7
98117;47.6895;-122.37;2015-04;552500;1.0;Three;One;5000;1430;False;;1430;1949;False;;3;0;False;7
98117;47.6896;-122.396;2014-12;415000;1.0;Two;One;4000;760;False;;760;1944;False;;3;0;False;7
98117;47.6896;-122.374;2014-06;559000;1.0;Three;Two;5386;2070;True;930.0;1140;1948;False;;4;0;False;7
98117;47.6896;-122.362;2014-05;740000;1.0;Two;Two;4800;2080;True;1000.0;1080;1923;False;;5;0;False;7
98117;47.6897;-122.393;2014-06;575000;1.5;Three;Two;5000;2400;True;960.0;1440;1926;False;;4;0;False;7
98117;47.6897;-122.374;2014-10;535000;1.5;Four;One;6480;1920;False;;1920;1920;False;;3;0;False;7
98117;47.6898;-122.384;2014-09;549950;1.0;Two;One;4000;1260;True;260.0;1000;1940;False;;3;0;False;7
98117;47.6899;-122.391;2014-06;412000;1.0;Two;One;3960;1260;True;570.0;690;1925;False;;3;0;False;6
98117;47.6901;-122.382;2015-04;487000;1.0;Two;One;4046;1440;True;480.0;960;1946;False;;3;0;False;7
98117;47.6901;-122.362;2014-06;475000;1.0;Two;One;4590;890;False;;890;1923;False;;3;0;False;7
98117;47.6901;-122.362;2014-07;417500;1.0;Two;One;5510;1330;True;480.0;850;1910;False;;3;0;False;6
98117;47.6902;-122.388;2014-09;545000;1.5;Three;Two;4000;1400;False;;1400;1925;False;;4;0;False;7
98117;47.6902;-122.387;2014-05;345000;1.0;Two;One;4000;1080;False;;1080;1940;False;;3;0;False;7
98117;47.6902;-122.387;2015-04;874950;1.0;Two;One;4000;1080;False;;1080;1940;False;;3;0;False;7
98117;47.6902;-122.382;2014-08;631750;1.0;Three;Two;4063;2360;True;1180.0;1180;1940;False;;5;0;False;7
98117;47.6902;-122.368;2014-11;530000;1.5;Four;Three;4700;2000;True;780.0;1220;1944;False;;4;0;False;7
98117;47.6903;-122.394;2014-12;465000;3.0;Three;Three;1311;1600;False;;1600;2005;False;;3;0;False;8
98117;47.6903;-122.38;2015-04;515000;1.5;Five or more;Three;2402;1690;True;700.0;990;1930;False;;3;0;False;7
98117;47.6903;-122.37;2014-10;457000;2.0;Two;Three;1329;1380;True;330.0;1050;2008;False;;3;0;False;8
98117;47.6904;-122.397;2014-09;530000;3.0;Three;Two;1963;1950;False;;1950;2002;False;;3;0;False;8
98117;47.6904;-122.395;2015-04;527700;3.0;Two;Two;806;1330;False;;1330;2009;False;;3;0;False;8
98117;47.6904;-122.395;2015-04;510000;3.0;Three;Three;1012;1320;False;;1320;2009;False;;3;0;False;8
98117;47.6904;-122.393;2014-09;369000;3.0;Three;Two;1480;1340;False;;1340;1997;False;;3;0;False;8
98117;47.6904;-122.37;2014-05;518000;2.0;Three;Three;2096;1680;True;300.0;1380;2008;False;;3;0;False;8
98117;47.6904;-122.37;2014-06;457000;2.0;Three;Three;1330;1220;True;210.0;1010;2008;False;;3;0;False;8
98117;47.6907;-122.395;2014-06;415000;2.0;Three;Three;1536;1060;False;;1060;2000;False;;3;0;False;8
98117;47.6908;-122.397;2014-10;900000;1.5;Four;Two;8190;1190;False;;1190;1945;False;;3;0;False;7
98117;47.6908;-122.391;2015-03;425000;1.0;Two;One;5880;1250;True;350.0;900;1948;False;;3;0;False;6
98117;47.6908;-122.365;2014-12;469000;3.0;Three;Two;1362;1440;False;;1440;2014;False;;3;0;False;7
98117;47.6909;-122.395;2015-05;497000;3.0;Three;Three;1475;1220;False;;1220;2000;False;;3;0;False;8
98117;47.6909;-122.381;2015-04;455000;1.0;Two;One;4000;830;False;;830;1947;False;;4;0;False;6
98117;47.691;-122.387;2015-03;560000;1.0;Two;One;15783;1790;True;430.0;1360;1959;False;;4;0;False;8
98117;47.691;-122.387;2014-08;685900;1.0;Three;Three;9142;2290;False;;2290;1972;False;;3;0;False;8
98117;47.6911;-122.392;2014-06;490000;3.0;Three;Three;2940;1730;False;;1730;1985;False;;3;0;False;7
98117;47.6911;-122.367;2015-04;314200;1.0;One;One;6000;610;False;;610;1918;False;;4;0;False;5
98117;47.6913;-122.393;2014-07;545000;1.5;Three;Three;3210;1530;True;520.0;1010;1928;False;;5;0;False;7
98117;47.6913;-122.381;2014-05;510250;1.0;Three;Two;4000;1400;True;530.0;870;1951;False;;3;0;False;7
98117;47.6913;-122.369;2014-12;405000;1.0;Two;One;6016;800;False;;800;1942;False;;3;0;False;6
98117;47.6913;-122.366;2014-11;481500;1.0;Three;Two;6000;2140;True;1070.0;1070;1948;False;;3;0;False;7
98117;47.6914;-122.372;2014-09;416000;1.0;Two;One;6650;880;False;;880;1918;False;;5;0;False;6
98117;47.6915;-122.381;2014-09;655000;3.0;Four;Three;4000;2630;False;;2630;2002;False;;3;0;False;8
98117;47.6916;-122.38;2014-07;409000;1.0;Two;Two;4000;1480;True;740.0;740;1925;False;;4;0;False;6
98117;47.6916;-122.379;2014-07;452000;1.0;Three;Two;4000;1250;False;;1250;1955;False;;3;0;False;7
98117;47.6916;-122.37;2014-09;812000;2.0;Four;Three;5000;2270;False;;2270;2014;False;;3;0;False;9
98117;47.6916;-122.362;2015-03;265000;1.0;Two;One;4600;910;False;;910;1917;False;;3;0;False;5
98117;47.6917;-122.38;2014-09;500000;1.0;Two;One;4000;1510;True;580.0;930;1924;False;;3;0;False;6
98117;47.6918;-122.361;2014-06;370000;1.0;Two;One;4600;900;False;;900;1951;False;;3;0;False;6
98117;47.6919;-122.371;2015-03;296000;1.0;Two;One;4680;750;False;;750;1948;False;;3;0;False;5
98117;47.6921;-122.387;2015-01;626000;1.0;Four;Three;7221;2570;True;1000.0;1570;1958;False;;4;0;False;8
98117;47.6921;-122.386;2015-03;587100;1.0;Three;Two;6414;1670;False;;1670;1961;False;;4;0;False;8
98117;47.6921;-122.38;2014-06;395000;1.0;Three;One;4000;1500;True;600.0;900;1925;False;;3;0;False;6
98117;47.6922;-122.375;2014-11;407500;2.0;Three;Four;1465;1522;True;274.0;1248;2006;False;;3;0;False;8
98117;47.6922;-122.371;2014-06;700000;2.0;Three;Three;4185;2050;False;;2050;2011;False;;3;0;False;9
98117;47.6923;-122.392;2015-02;649950;3.0;Four;Four;3012;2440;False;;2440;2005;False;;3;1;False;8
